timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580423539447650,-2.2887 0.220692 -1.34579, 0.0204711  0.00124996 -0.00283896,0.0704235  0.326598 -0.147286,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539448684,-2.28875 0.220684 -1.34587,-0.000442011  -0.00238869   -0.0378457,0.0785512  0.332287 -0.147611,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.000952381 
1580423539449681,-2.28868 0.220726 -1.34598,0.0218277  0.0139561 -0.0715173,0.0740951  0.328319 -0.144198,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.00285714 
1580423539450679,-2.28876 0.220732 -1.34596,-0.0129206  0.0129536 -0.0418135,0.079419  0.304958 -0.145149,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.00119048 
1580423539451691,-2.28872 0.220782 -1.34593,0.00253285  0.0276846 -0.0133948,0.0797695  0.314065   -0.1459,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539452653,-2.2887 0.220764 -1.34588,0.0129711 0.0132738 0.0162246,0.0763315  0.321389 -0.151642,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539453654,-2.2887 0.220774 -1.34586,0.0078467 0.0102613 0.0222494,0.078935  0.306226 -0.150398,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539454687,-2.28871 0.220751  -1.3459,0.00246209 -0.00271078  0.00295606,0.080654  0.308821 -0.139108,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539455681,-2.28869 0.220711 -1.34593,0.00805173 -0.0194128 -0.0105613,0.0765318  0.306918  -0.13819,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539456804,-2.28877 0.220732  -1.3459,-0.0262514 -0.00790174 0.000986237,0.0803703  0.314312 -0.141169,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539457655,-2.2888 0.220723 -1.34583,-0.0339141 -0.00739551   0.0274577,0.0777835  0.323849 -0.143689,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00261905 
1580423539458716,-2.28873 0.220768 -1.34581,0.00431775  0.0124936   0.029912,0.0727767  0.321829 -0.137088,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00285714 
1580423539459681,-2.28867 0.220726  -1.3458, 0.0286608 -0.00484997   0.0250673,0.0694055  0.307775 -0.143097,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00261905 
1580423539460684,-2.28866 0.220745 -1.34584, 0.0291617  0.00288869 -0.00138542,0.0725097  0.305754 -0.147453,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539461703,-2.28863 0.220761 -1.34583,  0.0320174   0.00785912 -0.000288405,0.0699395  0.287728 -0.153711,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539462673,-2.28866 0.220745 -1.34577,0.00917251 0.000206904   0.0195864,0.0718755  0.288678 -0.157616,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539463673,-2.28866 0.220757 -1.34581,0.00171498  0.0040404 0.00167871,0.0682873  0.303062 -0.158067,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539464700,-2.28876 0.220742 -1.34583,-0.0391265 -0.00337936   -0.010924,0.0761146  0.318324 -0.154095,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539465695,-2.28881 0.220705 -1.34583,-0.0487075  -0.0162686 -0.00769999,0.0764483  0.333021 -0.155872,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539466821,-2.28876 0.220682 -1.34587,-0.0175402 -0.0215863 -0.0219447,0.0715417  0.342313 -0.149931,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0 
1580423539467675,-2.28875 0.220742 -1.34588,-0.00206078  0.00696942  -0.0176125,0.0764316  0.325906 -0.147494,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0 
1580423539468705,-2.28873 0.220711 -1.34585,0.00786144 -0.00313212 -0.00150055,0.0796694  0.325531 -0.147803,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539469702,-2.28872  0.22069 -1.34583, 0.0119709 -0.00964336  0.00893829,0.0783008  0.324224 -0.151792,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539470710,-2.28871 0.220774 -1.34587, 0.0122046   0.0242085 -0.00431675,0.0735945  0.314599  -0.14807,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539471713,-2.28871 0.220784 -1.34584,0.00975655  0.0236556 0.00548873,0.0770658  0.299865 -0.155906,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539472669,-2.28871 0.220787  -1.3458,0.00648808  0.0180028  0.0199362,0.0794023  0.307179 -0.159502,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539473675,-2.28871  0.22069  -1.3459,0.00259507 -0.0258147 -0.0204194,0.0776667  0.321959 -0.146318,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0 
1580423539474675,-2.28874  0.22062 -1.34586,-0.00930804  -0.0496919  -0.0065351,0.0814718  0.333188 -0.150657,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539475713,-2.28873 0.220599 -1.34587,-0.00612959   -0.045261 -0.00473734,0.078885  0.328173 -0.151934,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539476887,-2.28873 0.220616 -1.34592,-0.00254647  -0.0232215  -0.0206542,0.080387  0.327817 -0.146151,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0 
1580423539477680,-2.2887 0.220732 -1.34583,0.00958078  0.0324535  0.0183789,0.0727099  0.309727  -0.15074,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539478720,-2.28873 0.220742 -1.34576,-0.00269333   0.0340208   0.0407129,0.0742453  0.309782  -0.15412,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00357143 
1580423539479677,-2.28872 0.220724 -1.34584,-0.000929905    0.0180517  0.000817861,0.073778  0.322667 -0.144574,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539480973,-2.2887 0.220709 -1.34585,0.00955841  0.00398098 -0.00772596,0.0720757  0.331969 -0.141378,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539482430,-2.28881 0.220728 -1.34584,-0.0297508  0.00707078 -0.00186246,0.0805372  0.342448 -0.141094,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539483455,-2.28878 0.220681 -1.34587,-0.00996682  -0.0126883  -0.0154718,0.0753802  0.331745 -0.141419,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539484433,-2.2888 0.220745 -1.34587,-0.0130613   0.013803 -0.0120286,0.0784344  0.314645 -0.143798,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539485410,-2.28879 0.220715 -1.34587,-0.00359593 0.000644719 -0.00746416,0.0752467  0.315645 -0.145675,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539486411,-2.28873 0.220671 -1.34592,0.0214111  -0.017164 -0.0215353,0.0730437  0.329301 -0.154003,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0 
1580423539487437,-2.28871 0.220663 -1.34585,0.0242487 -0.0165407  0.0104234,0.076682  0.343742 -0.152534,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539488445,-2.2887 0.220661 -1.34585,0.0207122 -0.0124817  0.0106255,0.0758809  0.345419 -0.151041,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539489454,-2.2887 0.220663 -1.34585, 0.0141141 -0.00674448  0.00863055,0.0754136  0.328944 -0.146176,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539490435,-2.28875 0.220665 -1.34583,-0.0110914 -0.00233335   0.0147037,0.0853437   0.33369  -0.14429,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539491424,-2.28874 0.220694 -1.34586,-0.00713451   0.0106362 -0.00301702,0.0818557  0.332099  -0.14651,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539492419,-2.28873 0.220738 -1.34584,-0.00255874   0.0257944  0.00387588,0.0791019  0.343513 -0.148128,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539493414,-2.28873 0.220766 -1.34587,0.00132345   0.0299876 -0.00999854,0.0768489  0.326528 -0.146092,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539494436,-2.2887 0.220759 -1.34585,0.0124837  0.0171929 0.00142344,0.0769824  0.319061 -0.148195,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539495438,-2.2887 0.220723 -1.34588,0.00852567 -0.00391749 -0.00963975,0.0753468  0.310227 -0.146243,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539496429,-2.28871 0.220696  -1.3459,0.00371472 -0.0163292 -0.0147904,0.0744456  0.313234 -0.148412,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539497460,-2.28871 0.220679 -1.34582,-0.000151789   -0.0203711    0.0210816,0.0740618  0.299675 -0.149672,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539498426,-2.28869 0.220715 -1.34583, 0.00648539 -0.000629915     0.013519,0.0723761   0.31646 -0.148946,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539499450,-2.28873 0.220743 -1.34589,-0.008544  0.0128033 -0.0132667,0.0747961  0.320498 -0.148354,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539500453,-2.28873 0.220787 -1.34583,-0.00776244   0.0276278  0.00888564,0.0784177  0.294476  -0.14434,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539501427,-2.28873 0.220791 -1.34587,-0.00541806   0.0221936 -0.00597124,0.0809211  0.305879 -0.139859,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539502429,-2.28865 0.220719 -1.34587, 0.0244266  -0.0132944 -0.00549956,0.0773996  0.318408 -0.149105,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539503419,-2.28863 0.220665 -1.34582,0.0300277 -0.0340166  0.0145889,0.0763649  0.327408 -0.155689,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539504432,-2.28871 0.220677 -1.34581,-0.00873026  -0.0218218   0.0153216,0.0787014  0.324739 -0.154929,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539505407,-2.28874  0.22069 -1.34585,-0.0237955 -0.00868537 -0.00525212, 0.07523  0.330196 -0.154195,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539506407,-2.28879 0.220726 -1.34579,-0.0374095  0.0104402  0.0186918,0.0780004  0.328853  -0.15649,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539507420,-2.28877 0.220681 -1.34586,-0.0198699 -0.00726564  -0.0149689,0.0799364  0.339946 -0.149155,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539508400,-2.28878 0.220723 -1.34582,-0.0134452  0.0098839 0.00218314,0.0795525   0.33399 -0.147194,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539509409,-2.28875 0.220751 -1.34589,0.00231777  0.0192974 -0.0232168,0.0809044  0.329178 -0.146059,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0 
1580423539510440,-2.28876 0.220721 -1.34591,0.00257605 0.00312003 -0.0261005,0.0834245   0.33387 -0.143856,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.000238095 
1580423539511424,-2.28874 0.220747  -1.3459,0.0110577 0.00994484 -0.0131535,0.0832743  0.320261 -0.144473,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539512412,-2.28872 0.220763 -1.34584,0.0140075 0.0127057 0.0165001,0.0795359  0.302758 -0.148721,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539513403,-2.28874 0.220747 -1.34582,0.00396797 0.00272084  0.0233453,0.0750297  0.312393 -0.153686,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539514439,-2.28875 0.220761 -1.34583,-0.0034715  0.0048955  0.0132483,0.0754303  0.307668 -0.155322,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539515442,-2.28871 0.220719 -1.34579,0.0105321 -0.0129465  0.0213952,0.0761146  0.305778 -0.152468,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539516395,-2.28878 0.220665 -1.34584,-0.0180782  -0.0306634 -0.00426357,0.0801033  0.325963 -0.148554,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539517441,-2.28876 0.220656 -1.34581,-0.00615425  -0.0268153  0.00670515,0.0779838  0.327723 -0.150615,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539518366,-2.28872 0.220652 -1.34585,0.0123247 -0.0185926  -0.013851,0.0817388  0.336807 -0.147035,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539519407,-2.28878 0.220703 -1.34577,-0.0146664 0.00863803  0.0211163,0.08753 0.325315 -0.15316,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539520438,-2.28871 0.220692 -1.34583, 0.0159961  0.00592893 -0.00584154,0.0758976   0.33324 -0.145508,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539521419,-2.28868 0.220661  -1.3459, 0.0239792 -0.00690299  -0.0317875, 0.07276  0.333938 -0.145575,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.00047619 
1580423539522344,-2.28869 0.220688 -1.34592,0.0149734 0.00445916 -0.0330486,0.0688714  0.333659 -0.147461,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.000714286 
1580423539523363,-2.28867 0.220684 -1.34586, 0.0145582    0.002218 0.000991069,0.0684375  0.337218 -0.150657,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539524429,-2.28874 0.220728 -1.34586,-0.0153761  0.0183782 0.00460916,0.0737447  0.322615 -0.146051,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539525423,-2.28869 0.220734 -1.34586,0.00470017  0.0157475  0.0053694,0.0745458    0.3169 -0.149781,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539526434,-2.28872 0.220711 -1.34583,-0.00969577  0.00193423   0.0137607,0.0768823  0.309103 -0.150582,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539527445,-2.28877 0.220766 -1.34583,-0.0265881  0.0200305  0.0137607,0.076682  0.316892 -0.150582,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539528403,-2.28881 0.220753 -1.34589,-0.0321119 0.00994396 -0.0117334,0.0832075   0.31507 -0.146718,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00047619 
1580423539529508,-2.28882 0.220742 -1.34595,-0.0287191 0.000903513  -0.0338808,0.0872964  0.322969 -0.145149,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.000714286 
1580423539530418,-2.28876 0.220707 -1.34588,0.00619953 -0.0142502 0.00380148,0.0846261  0.316327 -0.149121,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539531391,-2.28869 0.220684 -1.34589,0.0368844 -0.0207706 0.00116732,0.0701732  0.311592 -0.140042,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539532400,-2.28871 0.220719 -1.34583, 0.0213326 -0.00203684   0.0257338,0.0719589  0.308095 -0.145842,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00261905 
1580423539533377,-2.28866 0.220721 -1.34586,0.0333666 0.00180709 0.00901698,0.0650495  0.326721 -0.148362,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539534412,-2.28865 0.220698 -1.34581, 0.0257806 -0.00619985   0.0230189,0.0660342  0.319285  -0.15175,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539535423,-2.28869  0.22073 -1.34582,-0.00230338  0.00811685   0.0098723,0.070774  0.313693 -0.150607,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539536422,-2.28868  0.22073 -1.34581,-0.00196589    0.006956  0.00873518,0.0747293  0.330366 -0.151291,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539537413,-2.28877 0.220778 -1.34579,-0.0371794  0.0227965  0.0149357,0.0809544  0.299925 -0.153035,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00190476 
1580423539538384,-2.28874  0.22081 -1.34587,-0.016349 0.0285731 -0.020001,0.0782842  0.287228 -0.143823,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0 
1580423539539424,-2.28876  0.22078 -1.34582,-0.0167497  0.00817501 -0.00212094,0.0827235  0.295997 -0.144206,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539540432,-2.28875 0.220753 -1.34582,-0.00471156  -0.0071468 0.000836692,0.0835246  0.320168 -0.149772,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539541381,-2.28873 0.220759 -1.34584,0.00366072 -0.00576616 -0.00653602,0.0836247  0.324922 -0.148738,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539542396,-2.28877 0.220713 -1.34588,-0.00987766  -0.0220575  -0.0188331,0.0797361  0.336565 -0.146518,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0 
1580423539543413,-2.28873 0.220682 -1.34586, 0.0101607  -0.0279268 -0.00511207,0.0820393  0.326603 -0.148312,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539544423,-2.28872  0.22064 -1.34584,0.0120951 -0.0351649 0.00480091,0.078401  0.322599 -0.149505,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539545442,-2.28871 0.220665  -1.3458,0.0108753 -0.0142754  0.0198915,0.0724763  0.318621 -0.148662,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00238095 
1580423539546417,-2.28871 0.220616  -1.3458,0.00751022 -0.0252154  0.0162576,0.0686878  0.328285 -0.153219,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539547416,-2.28873 0.220658  -1.3458,-0.00513885 -0.000622703    0.0162576,0.0682205  0.330678 -0.153219,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539548365,-2.28873 0.220713 -1.34585,-0.00329016   0.0245014  -0.0140838,0.0703234  0.319769 -0.151141,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000238095 
1580423539549391,-2.28877  0.22073 -1.34586,-0.0187817  0.0265253 -0.0177908,0.0755638  0.307981 -0.149063,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0 
1580423539550420,-2.28875 0.220738 -1.34592,-0.00743937     0.02195  -0.0346487,0.0761312  0.308501 -0.147553,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 0.000714286 
1580423539551412,-2.28874 0.220742 -1.34586,0.00197662   0.0147206 -0.00185046,0.0832576  0.301206  -0.14651,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539552411,-2.28875  0.22069 -1.34579,-0.00170224  -0.0110185    0.029199,0.0895494  0.305609 -0.151158,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00285714 
1580423539553406,-2.28873 0.220652 -1.34581,0.00523309 -0.0259371  0.0158616,0.0846428  0.318142 -0.146051,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539554376,-2.28875 0.220675 -1.34583,-0.000285722   -0.0111461   0.00325014,0.0821895  0.326853 -0.139191,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00119048 
1580423539555405,-2.28871 0.220669 -1.34584, 0.0139915 -0.00810302 -0.00553851,0.0801033  0.345141 -0.141611,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539556416,-2.28868 0.220669 -1.34583,  0.0205885  -0.00471723 -0.000632722,0.0682038  0.331657 -0.145391,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539557409,-2.28869 0.220694 -1.34583,  0.0113473   0.00751203 -0.000632722,0.0654334  0.341553 -0.145391,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539558392,-2.28877 0.220736 -1.34581,-0.0243456  0.0225509 0.00947087,0.0727266  0.326447 -0.156665,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00166667 
1580423539559356,-2.28871 0.220692 -1.34578,0.00312652 0.000686422   0.0179912,0.0666016   0.33607 -0.157424,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539560377,-2.28876 0.220707 -1.34577,-0.0158203 0.00389338  0.0194205,0.073244  0.334143 -0.157283,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00214286 
1580423539561409,-2.28872 0.220717 -1.34578,0.00236068 0.00584546 0.00731816,0.076415  0.340959 -0.151416,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.00142857 
1580423539562414,-2.28874  0.22077  -1.3458,-0.0042165   0.0242531 -0.00204848,0.0819725  0.337106 -0.150415,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000952381 
1580423539563406,-2.28873 0.220782 -1.34581,0.00131282   0.0219197 -0.00720148,0.0871796  0.330347 -0.149714,0 0 0,nan nan nan,      nan        nan -0.0034203,nan nan nan,0 0 -0.000714286 
1580423539564407,-2.28872 0.220713 -1.34591,0.00465589 -0.0114585 -0.0455888,0.0832576  0.338218 -0.142596,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539565399,-2.28869 0.220663 -1.34588,0.0147412 -0.0306578 -0.0246995,0.078184  0.326968 -0.141386,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539566428,-2.28872 0.220631 -1.34588,8.59667e-05  -0.0367023  -0.0146992,0.0810546  0.336158 -0.146293,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539567434,-2.28872 0.220707 -1.34588,-0.000718284   0.00361992   -0.0146992,0.0778169  0.334151 -0.146293,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539568390,-2.28882 0.220717 -1.34584,-0.0370348  0.0111677  0.0154264,0.082373   0.33299 -0.148379,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539569386,-2.28881 0.220749 -1.34584,-0.0260803  0.0223389   0.013431,0.0771159  0.319608 -0.144874,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539570443,-2.2888 0.220698 -1.34585,-0.0130955 -0.00267048  0.00879722,0.0838918  0.306681 -0.142362,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539571425,-2.28876 0.220709 -1.34583, 0.00711724 -0.000247558    0.0128671,0.0800198  0.323242 -0.145784,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539572363,-2.28876 0.220717 -1.34584,0.00927399 0.00180774 0.00380575,0.0790352  0.302373 -0.149998,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539573381,-2.28871 0.220721  -1.3458,0.0265336 0.00288306  0.0159081,0.074963  0.297194 -0.149464,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539574391,-2.28868 0.220747  -1.3458,0.0323598 0.0122635 0.0116211,0.0688213  0.298683 -0.150674,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539575405,-2.28871 0.220764  -1.3458,0.0114461  0.0156541 0.00611473,0.0682539   0.30098 -0.147745,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539576440,-2.28871 0.220726 -1.34593,0.00410182 -0.00390801  -0.0437268,0.0702399  0.312011 -0.144098,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539577453,-2.28873 0.220723 -1.34591,-0.0100054 -0.00643903   -0.031237,0.0772327  0.315541 -0.148279,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539578389,-2.28873 0.220768 -1.34585,-0.00764463   0.0117935  0.00230777,0.0805706  0.300933 -0.154646,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539579388,-2.28863 0.220726 -1.34583, 0.0319431 -0.00596407   0.0144579,0.0725597  0.319777 -0.150373,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539580425,-2.28873 0.220673 -1.34579,-0.011896 -0.0259153  0.0280562,0.0750631  0.320053 -0.155864,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
1580423539582094,-2.28871 0.220684 -1.34586,-0.00543364  -0.0153042  -0.0139115,0.0766987    0.3196 -0.144373,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 0 
