timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580424342498969,-0.0274405   0.848484,0.000427861     1.38085,0.0567584 -0.483088,     0 2100.61,nan nan,nan nan,nan   1,-0 0.81672 
1580424342500212,-0.0274018   0.849938,0.0161636   1.42261,0.0513271 -0.444806,     0 2100.61,nan nan,nan nan,nan   1,-0 0.81672 
1580424342501173,-0.0273997   0.851441,0.0137862   1.46499,0.0493194 -0.449534,     0 2100.61,nan nan,nan nan,nan   1,-0 0.81672 
1580424342501988,-0.0273523   0.852967,0.027091  1.49896,0.0482158 -0.475642,     0 2100.61,nan nan,nan nan,nan   1,-0 0.81672 
1580424342502971,-0.0274184    0.85443,-0.00578826     1.49418,0.0578928 -0.452627,     0 2100.61,nan nan,nan nan,nan   1,-0 0.81672 
1580424342503994,-0.0273703   0.855915,0.010158  1.49325,0.047635 -0.451315,     0 2101.81,nan nan,nan nan,nan   1,-0 0.815648 
1580424342505171,-0.027388  0.857483,0.000653069     1.52231,0.0474658 -0.503104,    0 2100.8,nan nan,nan nan,nan   1,-0 0.815648 
1580424342505962,-0.0273523   0.858843,0.0127371   1.46558,0.0509127 -0.475965,    0 2100.8,nan nan,nan nan,nan   1,-0 0.815648 
1580424342506988,-0.0273772   0.860277,5.71758e-05     1.44671,0.0499368 -0.492211,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342507991,-0.027371  0.861813,0.000868078     1.47455,0.0510865 -0.537304,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342508991,-0.0273921   0.863299,-0.00780535     1.48159,0.0535961 -0.520558,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342510217,-0.0274304   0.864828,-0.020828   1.50119,0.0534557  -0.53395,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342511178,-0.0274088   0.866381,-0.00736693     1.52442,0.056818 -0.567827,     0 2100.61,nan nan,nan nan,nan   1,-0 0.815648 
1580424342511943,-0.0273909   0.867777,0.00343022    1.48127,0.0588523 -0.534606,     0 2100.61,nan nan,nan nan,nan   1,-0 0.815648 
1580424342512963,-0.0274006   0.869189,0.000609155     1.44992,0.0616105  -0.51132,     0 2100.61,nan nan,nan nan,nan   1,-0 0.815648 
1580424342514000,-0.0274305   0.870707,-0.0106203    1.46873,0.0578967 -0.503874,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342515215,-0.02738 0.872036,0.010753  1.41657,0.0569483 -0.462833,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342516217,-0.0273917   0.873362,0.00509529    1.37428,0.0593907 -0.439005,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342516990,-0.0274002   0.874808,3.87575e-05     1.39179,0.0506913 -0.457376,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342517988,-0.0274068   0.876175,-0.00324994     1.38206,0.0516937 -0.433048,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342518987,-0.0273879   0.877514,0.00432496    1.36448,0.0441228 -0.434527,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342520248,-0.0273757   0.878979,0.00821924    1.39928,0.0463322 -0.477975,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342521177,-0.0273916   0.880291,4.30439e-05     1.37061,0.0466295  -0.44667,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342521981,-0.0274026   0.881693,-0.00509364     1.37932,0.047258 -0.457001,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342522973,-0.027435  0.883177,-0.0165516    1.41916,0.0462515 -0.499126,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342523988,-0.0273837   0.884501,0.0068683   1.38968,0.0509489 -0.481974,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342525195,-0.0273724   0.885907,0.0114833   1.39328,0.0525073 -0.482817,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342525966,-0.0273639   0.887392,0.012107  1.42736,0.0567954 -0.517298,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342526953,-0.0273594   0.888785,0.00991842    1.41955,0.0559532 -0.498282,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342527986,-0.0273583   0.890211,0.00648631    1.42294,0.0549387 -0.538418,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342529188,-0.0274077   0.891585,-0.0151918    1.40494,0.0537994 -0.563651,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342530209,-0.0274424   0.892947,-0.0262009    1.38616,0.0562609 -0.556997,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342531190,-0.027392  0.894377,-0.000263993      1.39873,0.0493265  -0.57445,    0 2099.6,nan nan,nan nan,nan   1,-0 0.815648 
1580424342531951,-0.027403  0.895827,-0.00120337     1.41921,0.0514076  -0.63781,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342532972,-0.0273605   0.897198,0.0161784    1.4043,0.0461934 -0.614295,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342533995,-0.0273803   0.898659,0.00565991    1.42453,0.0463232  -0.63202,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342535209,-0.0274181   0.900128,-0.0113614    1.44432,0.0552733  -0.65241,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342536206,-0.0273974   0.901461,-0.00215689      1.4059,0.054884 -0.616659,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342536954,-0.0274065   0.902939,-0.00431967     1.42874,0.056177 -0.619325,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342537941,-0.0274128   0.904347,-0.00525245     1.42272,0.0499298 -0.628125,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342538941,-0.0274155   0.905779,-0.0045161    1.42628,0.0556786 -0.604381,    0 2097.7,nan nan,nan nan,nan   1,-0 0.814577 
1580424342539973,-0.027441   0.90728,-0.0123973    1.45501,0.0543592 -0.618283,    0 2097.7,nan nan,nan nan,nan   1,-0 0.814577 
1580424342541204,-0.0275056   0.908701,-0.0333323    1.44673,0.0602005 -0.619481,    0 2097.7,nan nan,nan nan,nan   1,-0 0.814577 
1580424342541965,-0.0275481   0.910116,-0.0405402    1.43507,0.0675523 -0.595414,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342542948,-0.0274515     0.9116,0.00886137    1.45162,0.0603087 -0.591977,     0 2098.48,nan nan,nan nan,nan   1,-0 0.814577 
1580424342543989,-0.0274284   0.913054,0.0212373   1.45493, 0.05819 -0.606859,     0 2098.48,nan nan,nan nan,nan   1,-0 0.814577 
1580424342544963,-0.0273872   0.914444,0.0330924    1.4314,0.0513168 -0.567338,     0 2096.59,nan nan,nan nan,nan   1,-0 0.814577 
1580424342546200,-0.0273368   0.915934,0.0429981    1.4501,0.0449492 -0.566484,     0 2096.59,nan nan,nan nan,nan   1,-0 0.814577 
1580424342546965,-0.0273556   0.917418,0.0223819   1.46484,0.0478782 -0.562766,     0 2094.81,nan nan,nan nan,nan   1,-0 0.815648 
1580424342547983,-0.0273986   0.918776,-0.00463747      1.4277,0.0522532 -0.519339,     0 2094.81,nan nan,nan nan,nan   1,-0 0.815648 
1580424342548982,-0.0274566   0.920124,-0.029855   1.39264,0.0540166 -0.512903,     0 2093.29,nan nan,nan nan,nan   1,-0 0.815648 
1580424342549972,-0.0274742   0.921393,-0.0309792    1.33854,0.0538024 -0.494231,     0 2095.07,nan nan,nan nan,nan   1,-0 0.815648 
1580424342551199,-0.0274827   0.922636,-0.0245995    1.29153,0.0569689 -0.471539,     0 2095.07,nan nan,nan nan,nan   1,-0 0.815648 
1580424342552743,-0.0274354   0.923897,0.00281187     1.2689,0.048658 -0.467842,     0 2096.18,nan nan,nan nan,nan   1,-0 0.815648 
1580424342553119,-0.027448  0.925227,0.00145449    1.28406,0.0530932 -0.493783,     0 2096.18,nan nan,nan nan,nan   1,-0 0.815648 
1580424342553996,-0.0274057    0.92639,0.0181542   1.23834,0.0527094   -0.4844,     0 2098.08,nan nan,nan nan,nan   1,-0 0.815648 
1580424342554988,-0.0274496   0.927662,-0.00220622     1.24399,0.0575803 -0.496116,     0 2098.48,nan nan,nan nan,nan   1,-0 0.815648 
1580424342556199,-0.0274329   0.928959,0.00280248     1.2626,0.0574996 -0.537283,     0 2098.48,nan nan,nan nan,nan   1,-0 0.814577 
1580424342556963,-0.0273977   0.930134,0.0150809   1.23168,0.0555335 -0.505176,     0 2098.48,nan nan,nan nan,nan   1,-0 0.814577 
1580424342557989,-0.0273745    0.93149,0.0201069   1.27468,0.057407 -0.527493,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342559000,-0.0273376   0.932896,0.027887  1.32962,0.0500396 -0.548884,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342560016,-0.0273381   0.934262,0.0189144   1.35361,0.0499702 -0.548842,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342561198,-0.0273197   0.935738,0.0178889   1.40746,0.0416278 -0.576179,    0 2099.6,nan nan,nan nan,nan   1,-0 0.814577 
1580424342561912,-0.027335  0.937279,0.00492141    1.46927,0.0345433 -0.613035,    0 2100.8,nan nan,nan nan,nan   1,-0 0.813505 
1580424342562969,-0.0273725   0.938668,-0.0133146    1.45229,0.0354938 -0.605745,     0 2101.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342563990,-0.0274235   0.940111,-0.0311934    1.45115,0.0455983 -0.605505,     0 2101.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342565001,-0.0274335    0.94154,-0.0272339    1.44257,0.0480825 -0.601506,     0 2100.61,nan nan,nan nan,nan   1,-0 0.813505 
1580424342566198,-0.0274134   0.943028,-0.0101439    1.45906,0.0448375 -0.592071,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342567009,-0.0273708   0.944538,0.0122446   1.48047,0.0475316 -0.609983,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342567984,-0.0273857   0.946034,0.0063508   1.49001,0.0454609 -0.625646,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342568981,-0.0274211   0.947445,-0.00886783     1.46316,0.0524481 -0.601871,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342569989,-0.0273977    0.94892,0.00113578    1.46404,0.053633 -0.588895,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342571176,-0.0274295   0.950482,-0.0105074    1.50076,0.0540276  -0.60889,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342572002,-0.0274508   0.951916,-0.0161341    1.48091,0.0504446 -0.584833,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342572988,-0.027464  0.953406,-0.016432   1.48308,0.0511228  -0.59857,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342574001,-0.0274713   0.955002,-0.0135319    1.52532,0.058424 -0.650036,    0 2099.6,nan nan,nan nan,nan   1,-0 0.813505 
1580424342574996,-0.0274972   0.956454,-0.0179268    1.50445,0.058117 -0.63003,     0 2100.61,nan nan,nan nan,nan   1,-0 0.813505 
1580424342576010,-0.027463  0.957951,0.00115797     1.5007,0.057675 -0.643975,     0 2100.61,nan nan,nan nan,nan   1,-0 0.812433 
1580424342577001,-0.0274132   0.959427,0.0223326   1.49053,0.0519534 -0.655107,     0 2100.61,nan nan,nan nan,nan   1,-0 0.812433 
1580424342577958,-0.0273785   0.960724,0.0313098    1.4151,0.0547538 -0.601413,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342578981,-0.0273327   0.962118,0.0396913   1.39486,0.0515648 -0.592936,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342579930,-0.0273552   0.963536,0.0185195   1.39588,0.0494964 -0.591394,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342581182,-0.0273528    0.96481,0.009879   1.3472,0.0466343 -0.541646,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342582765,-0.0274516   0.966229,-0.0333988    1.36612,0.0585832 -0.535481,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342583087,-0.027449  0.967654,-0.0274423    1.38845,0.0619671 -0.551258,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342583920,-0.0274441   0.968966,-0.0168747    1.36285,0.0640347 -0.502198,     0 2097.82,nan nan,nan nan,nan   1,-0 0.812433 
1580424342584998,-0.0274128   0.970318,0.00242531    1.35665,0.0632519 -0.479932,     0 2097.82,nan nan,nan nan,nan   1,-0 0.812433 
1580424342586192,-0.0273888   0.971772,0.0139952   1.39121,0.0587116 -0.480068,     0 2097.82,nan nan,nan nan,nan   1,-0 0.812433 
1580424342587203,-0.0273944   0.973028,0.00960223    1.34524,0.060219 -0.407419,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342587997,-0.027328  0.974444,0.0313841    1.3658,0.0526745 -0.403983,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342588983,-0.0273324   0.975916,0.0214147   1.40734,0.0509211 -0.414688,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342589996,-0.0273157   0.977379,0.019281  1.43549,0.051868 -0.392777,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342591187,-0.0273331    0.97881,0.0049719   1.44027,0.0478282 -0.394016,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342592252,-0.0273716    0.98021,-0.0138521    1.42848,0.0505664 -0.401473,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342592980,-0.0274004   0.981539,-0.0233019     1.3903,0.0459989 -0.378374,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342593993,-0.0273938   0.982943,-0.0148121    1.38923,0.048285 -0.40567,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342594991,-0.0274354    0.98428,-0.024559   1.36666,0.0535367 -0.437235,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342595968,-0.0274123   0.985646,-0.00796071     1.36198,0.0573008 -0.424988,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342597198,-0.0274166   0.987084,-0.00443877     1.38887,0.057901 -0.425154,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342597950,-0.0273695   0.988547,0.0163162    1.4203,0.0545717 -0.462291,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342598978,-0.0273601   0.989905,0.0174338   1.40264,0.0466501 -0.445753,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342599995,-0.0274032   0.991381,-0.00397686     1.42995,0.0513652 -0.451127,    0 2099.6,nan nan,nan nan,nan   1,-0 0.811361 
1580424342601159,-0.027411  0.992983,-0.00831437     1.49919,0.0462468 -0.471507,    0 2099.6,nan nan,nan nan,nan   1,-0 0.811361 
1580424342602198,-0.0273932   0.994404,-0.000118722       1.4817,0.0482526 -0.431351,    0 2099.6,nan nan,nan nan,nan   1,-0 0.811361 
1580424342602980,-0.0274042   0.995911,-0.00351977     1.49295,0.0516039 -0.454866,     0 2098.48,nan nan,nan nan,nan   1,-0 0.811361 
1580424342603906,-0.027363  0.997425,0.0130861    1.5029,0.0507236 -0.497418,     0 2098.48,nan nan,nan nan,nan   1,-0 0.811361 
1580424342604879,-0.0273103   0.998772,0.0305964   1.44657,0.0449666 -0.481692,    0 2096.7,nan nan,nan nan,nan   1,-0 0.812433 
1580424342605919,-0.0273969    1.00018,-0.0100428    1.42303,0.0529331 -0.488035,     0 2094.81,nan nan,nan nan,nan   1,-0 0.812433 
1580424342607015,-0.0273871     1.0016,-0.00774963     1.41639,0.0499701 -0.504593,     0 2093.29,nan nan,nan nan,nan   1,-0 0.812433 
1580424342607926,-0.027356   1.00294,0.00552811    1.38527,0.0530109 -0.486504,     0 2093.29,nan nan,nan nan,nan   1,-0 0.813505 
1580424342608939,-0.0273112    1.00421,0.0219677   1.33572, 0.04992 -0.482661,     0 2093.29,nan nan,nan nan,nan   1,-0 0.813505 
1580424342609948,-0.0273288    1.00556,0.0101697   1.32882,0.0510009 -0.510008,     0 2094.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342611168,-0.0273669    1.00686,-0.00885133     1.31524,0.0498949 -0.500833,     0 2094.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342612205,-0.0273711    1.00819,-0.0103731    1.31819,0.047471 -0.499959,     0 2094.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342612968,-0.0274222     1.0095,-0.0270961    1.31155,0.0527002 -0.512372,     0 2094.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342613987,-0.0274546    1.01078,-0.0321992    1.30011,0.0597659 -0.476006,     0 2094.81,nan nan,nan nan,nan   1,-0 0.813505 
1580424342614943,-0.0273779    1.01208,0.00706187    1.29769,0.0474929 -0.494231,    0 2096.7,nan nan,nan nan,nan   1,-0 0.813505 
1580424342615941,-0.0273932    1.01341,0.00415931    1.30953,0.0507443 -0.504437,     0 2097.82,nan nan,nan nan,nan   1,-0 0.812433 
1580424342616972,-0.0274022    1.01465,0.000660399     1.28329,0.0529409 -0.463218,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342617943,-0.027409   1.01599,-0.00221951     1.30159,0.0476741 -0.466467,    0 2099.6,nan nan,nan nan,nan   1,-0 0.812433 
1580424342618928,-0.0273885    1.01745,0.00589092    1.36274,0.0458019 -0.475506,     0 2096.96,nan nan,nan nan,nan   1,-0 0.812433 
1580424342619972,-0.0273982    1.01882,0.00111013    1.37628,0.0463665 -0.443077,     0 2095.18,nan nan,nan nan,nan   1,-0 0.812433 
1580424342621134,-0.0274298     1.0203,-0.0116223      1.419,0.0487528  -0.45322,     0 2093.29,nan nan,nan nan,nan   1,-0 0.812433 
1580424342622012,-0.0274515    1.02176,-0.0175624     1.4442,0.0506114 -0.454512,     0 2094.81,nan nan,nan nan,    nan 0.933333,-0 0.812433 
1580424342622932,-0.027393   1.02319,0.00949296    1.44484,0.046898 -0.437537,     0 2096.59,nan nan,nan nan,    nan 0.933333,-0 0.745981 
1580424342623893,-0.0274002    1.02466,0.00690301    1.45754,0.0477291 -0.453824,     0 2098.48,nan nan,nan nan,    nan 0.933333,-0 0.745981 
1580424342624976,-0.0274524    1.02618,-0.014584   1.48404,0.0550653 -0.496397,     0 2092.85,nan nan,nan nan,    nan 0.933333,-0 0.745981 
1580424342625979,-0.027392   1.02754,0.0106458   1.44145,0.0532795 -0.480672,     0 2082.28,nan nan,nan nan,    nan 0.933333,-0 0.747052 
1580424342627184,-0.0274221    1.02893,-0.00182286     1.41837,0.0533938 -0.474528,     0 2066.22,nan nan,nan nan,    nan 0.933333,-0 0.748124 
1580424342628182,-0.0274429    1.03047,-0.00996879     1.45789,0.0566361 -0.503583,     0 2054.93,nan nan,nan nan,    nan 0.933333,-0 0.749196 
1580424342628971,-0.0274089    1.03179,0.00504913    1.41204,0.051782 -0.477464,     0 2042.41,nan nan,nan nan,    nan 0.933333,-0 0.749196 
1580424342629924,-0.0274576    1.03314,-0.0134413    1.38309,0.0567874 -0.493439,    0 2032.3,nan nan,nan nan,   nan 0.21844,-0 0.750268 
1580424342631146,-0.0274897    1.03451,-0.0228026     1.3708,0.0600693 -0.513268,     0 2022.42,nan nan,nan nan,   nan 0.21844,-0 0.0371429 
1580424342632204,-0.027461    1.0358,-0.00561101     1.33616,0.0621717 -0.502583,     0 2031.72,nan nan,nan nan,   nan 0.21844,-0 0.0378571 
1580424342633179,-0.0273673    1.03714,0.0338355   1.33069,0.058318 -0.504499,     0 1945.31,nan nan,nan nan,   nan 0.21844,-0 0.0388095 
1580424342633980,-0.0273512    1.03837,0.0340336   1.28915,0.0553328 -0.539053,     0 1839.16,nan nan,nan nan,   nan 0.21844,-0 0.0397619 
1580424342634919,-0.0273655    1.03934,0.0181814   1.15946,0.0547072 -0.529222,     0 1736.57,nan nan,nan nan,   nan 0.21844,-0 0.0407143 
1580424342635928,-0.0273809     1.0402,0.00378812    1.02671,0.054426 -0.543052,     0 1583.17,nan nan,nan nan,   nan 0.21844,-0 0.0414286 
1580424342636969,-0.0274201     1.0409,-0.0152684   0.873629,0.0596021 -0.551633,    0 1412.8,nan nan,nan nan,   nan 0.21844,-0 0.042381 
1580424342637960,-0.0274003    1.04141,-0.00601077    0.701033,0.0564787 -0.514663,     0 1218.85,nan nan,nan nan,     nan -0.187234,-0 0.0433333 
1580424342638912,-0.0273861    1.04179,0.00172554   0.541203,0.0543273 -0.509498,     0 1218.85,nan nan,nan nan,     nan -0.187234,-0 -0.3612 
1580424342639928,-0.0274243    1.04216,-0.0121257   0.439134,0.0597209 -0.527577,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.360129 
1580424342641132,-0.0273763    1.04237,0.00882587   0.321189,0.0548505 -0.511976,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.359057 
1580424342641977,-0.0273679    1.04258,0.0114012  0.251111,0.0497882 -0.514997,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.357985 
1580424342642979,-0.0273854     1.0427,0.00179506   0.179479,0.0480105 -0.526119,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.356913 
1580424342643927,-0.0273267    1.04272,0.0222201  0.101546,0.0386269 -0.525869,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.356913 
1580424342644976,-0.0274321    1.04272,-0.0230974  0.0434825,0.0497043  -0.53822,    0 1079.1,nan nan,nan nan,     nan -0.187234,-0 -0.355841 
1580424342645919,-0.0274582    1.04254,-0.0304255  -0.054131,0.0511444 -0.520995,    0 1079.1,nan nan,nan nan,nan  -1,-0 -0.35477 
1580424342646936,-0.0274501    1.04243,-0.0191253 -0.0955799,0.0506891 -0.537637,     0 793.917,nan nan,nan nan,nan  -1,-0 -1 
1580424342647989,-0.0274176    1.04224,0.00103243  -0.146311,0.0487037 -0.560902,     0 793.917,nan nan,nan nan,nan  -1,-0 -1 
1580424342648914,-0.0273435    1.04202,0.0320229 -0.185337,0.047257 -0.575877,     0 510.196,nan nan,nan nan,nan  -1,-0 -1 
1580424342649965,-0.0273634    1.04199,0.0184739  -0.13623,0.0477333 -0.601413,     0 131.966,nan nan,nan nan,nan  -1,-0 -1 
1580424342651147,-0.0274051    1.04181,-0.00429803   -0.149777,0.0498587 -0.615846,      0 -209.346,nan nan,nan nan,nan  -1,-0 -1 
1580424342651990,-0.0273876    1.04123,0.000316615   -0.312212,0.0513695 -0.621532,      0 -600.069,nan nan,nan nan,nan  -1,-0 -1 
1580424342653211,-0.027353   1.04044,0.0127465 -0.521242,0.0506908 -0.629218,      0 -1229.63,nan nan,nan nan,nan  -1,-0 -1 
1580424342653999,-0.02733  1.03937,0.0184041 -0.771055,0.0501006 -0.621741,      0 -1542.55,nan nan,nan nan,nan  -1,-0 -1 
1580424342654940,-0.0273398    1.03807,0.00927662    -1.0233,0.0512486 -0.592269,      0 -1736.82,nan nan,nan nan,nan  -1,-0 -1 
1580424342655941,-0.0273727    1.03683,-0.00760239     -1.1631,0.057073 -0.628364,      0 -1884.32,nan nan,nan nan,nan  -1,-0 -1 
1580424342657333,-0.0274216    1.03538,-0.0261802   -1.31261,0.0592071 -0.634696,      0 -1934.63,nan nan,nan nan,nan  -1,-0 -1 
1580424342658198,-0.0274064    1.03391,-0.0144873   -1.41284,0.0569766 -0.608744,      0 -2039.53,nan nan,nan nan,nan  -1,-0 -1 
1580424342658997,-0.0273687    1.03238,0.00570509    -1.4823,0.0567831   -0.6177,      0 -2164.42,nan nan,nan nan,nan  -1,-0 -1 
1580424342659996,-0.0273166    1.03088,0.0265693  -1.51114,0.051259 -0.605224,      0 -2226.15,nan nan,nan nan,nan  -1,-0 -1 
1580424342661158,-0.0273292    1.02929,0.0162254  -1.55274,0.0507698  -0.56663,     0 -2279.2,nan nan,nan nan,nan  -1,-0 -1 
1580424342661981,-0.0273879    1.02784,-0.0121868    -1.5244,0.0539326 -0.610535,      0 -2325.81,nan nan,nan nan,nan  -1,-0 -1 
1580424342663188,-0.0274313    1.02625,-0.0284891   -1.54813,0.0632982  -0.59431,      0 -2365.99,nan nan,nan nan,nan  -1,-0 -1 
1580424342664002,-0.0274115    1.02457,-0.0143636   -1.60096,0.0594277 -0.553445,      0 -2410.04,nan nan,nan nan,nan  -1,-0 -1 
1580424342664973,-0.0274193    1.02305,-0.0110942   -1.58079,0.0581859 -0.591415,      0 -2435.85,nan nan,nan nan,nan  -1,-0 -1 
1580424342665981,-0.0273741    1.02142,0.010976 -1.59936,0.0571344 -0.579001,      0 -2461.53,nan nan,nan nan,nan  -1,-0 -1 
1580424342666974,-0.0273405    1.01975,0.0232963  -1.62985,0.0527537 -0.561443,      0 -2494.35,nan nan,nan nan,nan  -1,-0 -1 
1580424342667997,-0.027367   1.01817,0.00770962   -1.61717,0.0532085 -0.602329,      0 -2507.81,nan nan,nan nan,nan  -1,-0 -1 
1580424342668986,-0.0273148    1.01656,0.0231435  -1.61504,0.0486429 -0.641319,      0 -2521.33,nan nan,nan nan,nan  -1,-0 -1 
1580424342669948,-0.0273293    1.01476,0.0109284  -1.68411,0.0457044 -0.623303,      0 -2540.18,nan nan,nan nan,nan  -1,-0 -1 
1580424342671167,-0.0273438     1.0131,5.01703e-05    -1.68557,0.040782 -0.669354,      0 -2551.51,nan nan,nan nan,nan  -1,-0 -0.982851 
1580424342671984,-0.0274037    1.01132,-0.0247478   -1.72545,0.0447243 -0.686745,     0 -2566.7,nan nan,nan nan,nan  -1,-0 -0.969989 
1580424342673188,-0.0273977    1.00941,-0.0177664    -1.7995,0.0446746 -0.643215,      0 -2570.93,nan nan,nan nan,nan  -1,-0 -0.959271 
1580424342674199,-0.0274151    1.00761,-0.0181092   -1.81747,0.0466831 -0.645693,      0 -2575.05,nan nan,nan nan,nan  -1,-0 -0.948553 
1580424342674960,-0.0274245    1.00579,-0.0150403   -1.82387,0.0482641 -0.626563,      0 -2579.42,nan nan,nan nan,nan  -1,-0 -0.939979 
1580424342675921,-0.0274268    1.00389,-0.00984319    -1.85673,0.049255 -0.595091,      0 -2581.15,nan nan,nan nan,nan  -1,-0 -0.931404 
1580424342676974,-0.0274262    1.00225,-0.00491671    -1.78319,0.049807 -0.619398,      0 -2578.32,nan nan,nan nan,nan  -1,-0 -0.923901 
1580424342678186,-0.0273974    1.00051,0.00890286   -1.75582,0.0481312 -0.602735,      0 -2574.08,nan nan,nan nan,nan  -1,-0 -0.918542 
1580424342679207,-0.0273291   0.998761,0.0338976  -1.74602,0.0469067 -0.566744,      0 -2564.14,nan nan,nan nan,nan  -1,-0 -0.913183 
1580424342679961,-0.0273318    0.99709,0.0249292  -1.71331,0.0493606    -0.584,      0 -2546.42,nan nan,nan nan,nan  -1,-0 -0.909968 
1580424342681182,-0.0274094   0.995322,-0.0135893   -1.72739,0.052635 -0.562422,      0 -2535.12,nan nan,nan nan,nan  -1,-0 -0.907824 
1580424342682815,-0.0274188   0.993536,-0.0179891   -1.74949,0.0480495  -0.52312,      0 -2519.55,nan nan,nan nan,nan  -1,-0 -0.906752 
1580424342683109,-0.0273527   0.991881,0.0110018   -1.7177,0.0465778 -0.546759,      0 -2509.98,nan nan,nan nan,nan  -1,-0 -0.905681 
